Using 3 threads
Thread 1 started ...
Thread 2 started ...
C maximal rule for r=a:bc;s=a:bdr; ar,rs,cr,dr
C MOLP problem=06.vlp, minimize
C rows=43, columns=213, objectives=22
I 5322.78] Elapsed: 1:28:43, vertices: 585, facets final: 89314, pending: 62224, eq: 871, out: 72, in: 8, pool: 1
I 5327.78] Elapsed: 1:28:48, vertices: 586, facets final: 100152, pending: 51322, eq: 255, out: 64, in: 0
I 5332.78] Elapsed: 1:28:53, vertices: 586, facets final: 111494, pending: 39980
I 5337.78] Elapsed: 1:28:58, vertices: 586, facets final: 122839, pending: 28635
I 5342.78] Elapsed: 1:29:03, vertices: 586, facets final: 134096, pending: 17378
I 5347.78] Elapsed: 1:29:08, vertices: 586, facets final: 146123, pending: 5351
I 5350.06] Elapsed: 1:29:10, vertices: 586, facets final: 151474, pending: 0

--------------------------------
Problem completed
 name                    06.vlp
 output                  rules/vlp/06.res
 rows, cols, objs        43, 213, 22
 vertices, facets        586, 151474
 total time              1:29:10
--------------------------------
Statistics
LP:
 oracle calls            216259
   avg iterations/calls  23.02
 total oracle time       1:31
Combinatorics:
 vertices added          586
 facets probed           221041
 facets # max            272064
 memory allocated        136.87M
 storage expansion
   vertices # / upto     5 / 636
   facets   # / upto     19 / 274428
 facet manipulating
   added avg / max       4.03k / 106.64k
   compressed            77
 number of ridge tests
   avg / max             507.36M / 9.17G
--------------------------------
Parameters with non-default values
 VertexPoolSize = 200
Stopping threads ...
Thread 1 stopped.
Thread 2 stopped.
